$GNGGA,225754.000,4910.552386,N,12304.368332,W,4,39,0.46,0.8,M,-16.8,M,2.0,0569*6A
$GNGGA,225754.100,4910.552382,N,12304.368125,W,4,39,0.46,0.8,M,-16.8,M,2.1,0569*6A
$GNGGA,225754.200,4910.552385,N,12304.367911,W,4,39,0.46,0.8,M,-16.8,M,2.2,0569*6D
$GNGGA,225754.300,4910.552383,N,12304.367703,W,4,39,0.46,0.8,M,-16.8,M,2.3,0569*66
$GNGGA,225754.400,4910.552392,N,12304.367510,W,4,39,0.45,0.8,M,-16.8,M,1.4,0569*66
$GNGGA,225754.500,4910.552391,N,12304.367306,W,4,39,0.45,0.8,M,-16.8,M,1.5,0569*64
$GNGGA,225754.600,4910.552393,N,12304.367098,W,4,39,0.45,0.7,M,-16.8,M,1.6,0569*6D
$GNGGA,225754.700,4910.552393,N,12304.366890,W,4,39,0.45,0.7,M,-16.8,M,1.7,0569*6C
$GNGGA,225754.800,4910.552390,N,12304.366688,W,4,39,0.45,0.8,M,-16.8,M,1.8,0569*67
$GNGGA,225754.900,4910.552393,N,12304.366479,W,4,39,0.45,0.7,M,-16.8,M,1.9,0569*67
$GNGGA,225755.000,4910.552396,N,12304.366272,W,4,39,0.45,0.7,M,-16.8,M,2.0,0569*6D
$GNGGA,225755.100,4910.552392,N,12304.366074,W,4,39,0.45,0.7,M,-16.8,M,2.1,0569*6D
$GNGGA,225755.200,4910.552390,N,12304.365867,W,4,39,0.45,0.7,M,-16.8,M,2.2,0569*66
$GNGGA,225755.300,4910.552389,N,12304.365651,W,4,39,0.45,0.7,M,-16.8,M,2.3,0569*65
$GNGGA,225755.400,4910.552385,N,12304.365448,W,4,39,0.47,0.7,M,-16.8,M,1.4,0569*62
$GNGGA,225755.500,4910.552385,N,12304.365247,W,4,39,0.47,0.7,M,-16.8,M,1.5,0569*6B
$GNGGA,225755.600,4910.552391,N,12304.365039,W,4,39,0.47,0.7,M,-16.8,M,1.6,0569*65
$GNGGA,225755.700,4910.552395,N,12304.364827,W,4,39,0.47,0.7,M,-16.8,M,1.7,0569*67
$GNGGA,225755.800,4910.552393,N,12304.364619,W,4,39,0.47,0.7,M,-16.8,M,1.8,0569*62
$GNGGA,225755.900,4910.552399,N,12304.364415,W,4,39,0.47,0.7,M,-16.8,M,1.9,0569*66
$GNGGA,225756.000,4910.552404,N,12304.364217,W,4,39,0.47,0.7,M,-16.8,M,2.0,0569*61
$GNGGA,225756.100,4910.552401,N,12304.364008,W,4,39,0.47,0.7,M,-16.8,M,2.1,0569*68
$GNGGA,225756.200,4910.552413,N,12304.363802,W,4,39,0.47,0.7,M,-16.8,M,2.2,0569*6E
$GNGGA,225756.300,4910.552422,N,12304.363597,W,4,39,0.47,0.7,M,-16.8,M,2.3,0569*6D
$GNGGA,225756.400,4910.552415,N,12304.363394,W,4,39,0.46,0.7,M,-16.8,M,1.4,0569*6E
$GNGGA,225756.500,4910.552427,N,12304.363194,W,4,39,0.46,0.7,M,-16.8,M,1.5,0569*6D
$GNGGA,225756.600,4910.552442,N,12304.362984,W,4,39,0.46,0.7,M,-16.8,M,1.6,0569*66
$GNGGA,225756.700,4910.552447,N,12304.362785,W,4,39,0.46,0.7,M,-16.8,M,1.7,0569*6C
$GNGGA,225756.800,4910.552461,N,12304.362587,W,4,39,0.46,0.7,M,-16.8,M,1.8,0569*68
$GNGGA,225756.900,4910.552474,N,12304.362383,W,4,39,0.46,0.7,M,-16.8,M,1.9,0569*6E
$GNGGA,225757.000,4910.552479,N,12304.362193,W,4,39,0.46,0.7,M,-16.8,M,2.0,0569*62
$GNGGA,225757.100,4910.552502,N,12304.361977,W,4,39,0.46,0.6,M,-16.8,M,2.1,0569*6F
$GNGGA,225757.200,4910.552512,N,12304.361781,W,4,39,0.46,0.7,M,-16.8,M,2.2,0569*68
$GNGGA,225757.300,4910.552520,N,12304.361585,W,4,39,0.46,0.6,M,-16.8,M,2.3,0569*6E
$GNGGA,225757.400,4910.552531,N,12304.361383,W,4,39,0.47,0.6,M,-16.8,M,1.4,0569*6C
$GNGGA,225757.500,4910.552551,N,12304.361174,W,4,39,0.47,0.6,M,-16.8,M,1.5,0569*60
$GNGGA,225757.600,4910.552566,N,12304.360982,W,4,39,0.47,0.6,M,-16.8,M,1.6,0569*64
$GNGGA,225757.700,4910.552580,N,12304.360788,W,4,39,0.47,0.6,M,-16.8,M,1.7,0569*68
$GNGGA,225757.800,4910.552596,N,12304.360585,W,4,39,0.47,0.6,M,-16.8,M,1.8,0569*60
$GNGGA,225757.900,4910.552605,N,12304.360376,W,4,39,0.47,0.6,M,-16.8,M,1.9,0569*63
$GNGGA,225758.000,4910.552628,N,12304.360178,W,4,39,0.47,0.6,M,-16.8,M,2.0,0569*6C
$GNGGA,225758.100,4910.552647,N,12304.359983,W,4,39,0.47,0.6,M,-16.8,M,2.1,0569*63
$GNGGA,225758.200,4910.552665,N,12304.359785,W,4,39,0.47,0.6,M,-16.8,M,2.2,0569*6B
$GNGGA,225758.300,4910.552680,N,12304.359590,W,4,39,0.47,0.6,M,-16.8,M,2.3,0569*66
$GNGGA,225758.400,4910.552695,N,12304.359390,W,4,39,0.47,0.6,M,-16.8,M,1.4,0569*67
$GNGGA,225758.500,4910.552697,N,12304.359197,W,4,39,0.47,0.6,M,-16.8,M,1.5,0569*60
$GNGGA,225758.600,4910.552714,N,12304.359006,W,4,39,0.47,0.6,M,-16.8,M,1.6,0569*63
$GNGGA,225758.700,4910.552725,N,12304.358820,W,4,39,0.47,0.6,M,-16.8,M,1.7,0569*6C
$GNGGA,225758.800,4910.552742,N,12304.358630,W,4,39,0.47,0.6,M,-16.8,M,1.8,0569*62
$GNGGA,225758.900,4910.552762,N,12304.358435,W,4,39,0.47,0.6,M,-16.8,M,1.9,0569*67
$GNGGA,225759.000,4910.552773,N,12304.358241,W,4,39,0.47,0.6,M,-16.8,M,2.0,0569*60
$GNGGA,225759.100,4910.552776,N,12304.358062,W,4,39,0.47,0.6,M,-16.8,M,2.1,0569*66
$GNGGA,225759.200,4910.552785,N,12304.357867,W,4,39,0.47,0.6,M,-16.8,M,2.2,0569*68
$GNGGA,225759.300,4910.552799,N,12304.357694,W,4,39,0.47,0.6,M,-16.8,M,2.3,0569*67
$GNGGA,225759.400,4910.552803,N,12304.357505,W,4,39,0.51,0.6,M,-16.8,M,1.4,0569*64
$GNGGA,225759.500,4910.552814,N,12304.357311,W,4,39,0.51,0.6,M,-16.8,M,1.5,0569*61
$GNGGA,225759.600,4910.552816,N,12304.357121,W,4,39,0.51,0.6,M,-16.8,M,1.6,0569*62
$GNGGA,225759.700,4910.552819,N,12304.356942,W,4,39,0.51,0.6,M,-16.8,M,1.7,0569*61
$GNGGA,225759.800,4910.552828,N,12304.356756,W,4,39,0.51,0.6,M,-16.8,M,1.8,0569*68
$GNGGA,225759.900,4910.552839,N,12304.356570,W,4,39,0.51,0.6,M,-16.8,M,1.9,0569*6E
$GNGGA,225800.000,4910.552847,N,12304.356390,W,4,39,0.51,0.6,M,-16.8,M,2.0,0569*6F
$GNGGA,225800.100,4910.552856,N,12304.356209,W,4,39,0.51,0.6,M,-16.8,M,2.1,0569*6E
$GNGGA,225800.200,4910.552862,N,12304.356030,W,4,39,0.51,0.6,M,-16.8,M,2.2,0569*61
$GNGGA,225800.300,4910.552863,N,12304.355858,W,4,39,0.51,0.6,M,-16.8,M,2.3,0569*65
$GNGGA,225800.400,4910.552865,N,12304.355675,W,4,39,0.47,0.6,M,-16.8,M,1.4,0569*66
$GNGGA,225800.500,4910.552877,N,12304.355501,W,4,39,0.47,0.6,M,-16.8,M,1.5,0569*65
$GNGGA,225800.600,4910.552889,N,12304.355320,W,4,39,0.47,0.6,M,-16.8,M,1.6,0569*61
$GNGGA,225800.700,4910.552889,N,12304.355143,W,4,39,0.47,0.6,M,-16.8,M,1.7,0569*66
$GNGGA,225800.800,4910.552894,N,12304.354969,W,4,39,0.47,0.6,M,-16.8,M,1.8,0569*6B
$GNGGA,225800.900,4910.552894,N,12304.354787,W,4,39,0.47,0.6,M,-16.8,M,1.9,0569*65
$GNGGA,225801.000,4910.552911,N,12304.354629,W,4,39,0.47,0.6,M,-16.8,M,2.0,0569*6E
$GNGGA,225801.100,4910.552921,N,12304.354454,W,4,39,0.47,0.6,M,-16.8,M,2.1,0569*65
$GNGGA,225801.200,4910.552936,N,12304.354271,W,4,39,0.47,0.6,M,-16.8,M,2.2,0569*62
$GNGGA,225801.300,4910.552945,N,12304.354104,W,4,39,0.47,0.6,M,-16.8,M,2.3,0569*67
$GNGGA,225801.400,4910.552956,N,12304.353928,W,4,39,0.47,0.6,M,-16.8,M,1.4,0569*67
$GNGGA,225801.500,4910.552964,N,12304.353751,W,4,39,0.47,0.6,M,-16.8,M,1.5,0569*66
$GNGGA,225801.600,4910.552981,N,12304.353586,W,4,39,0.47,0.6,M,-16.8,M,1.6,0569*65
$GNGGA,225801.700,4910.553001,N,12304.353424,W,4,39,0.47,0.6,M,-16.8,M,1.7,0569*6C
$GNGGA,225801.800,4910.553014,N,12304.353254,W,4,39,0.47,0.6,M,-16.8,M,1.8,0569*69
$GNGGA,225801.900,4910.553030,N,12304.353082,W,4,39,0.47,0.6,M,-16.8,M,1.9,0569*66
$GNGGA,225802.000,4910.553055,N,12304.352915,W,4,39,0.47,0.6,M,-16.8,M,2.0,0569*63
$GNGGA,225802.100,4910.553065,N,12304.352747,W,4,39,0.47,0.7,M,-16.8,M,2.1,0569*68
